date,price_65_m1,raw_price_65_m1,contract_month_65_m1,price_62_m1,raw_price_62_m1,contract_month_62_m1
2023-09-25,113.0886617163668,125.95,2023-10,97.94909819289883,116.05,2023-10
2023-09-26,112.15486093681125,124.91,2023-10,97.0206707218761,114.95,2023-10
2023-09-27,113.06172515541809,125.92,2023-10,98.20230568499593,116.35,2023-10
2023-09-28,114.4983417393497,127.52,2023-10,100.05916062704142,118.55,2023-10
2023-09-29,115.86312749408472,129.04,2023-10,100.98758809806417,119.65,2023-10
2023-10-02,116.7770030018475,129.06,2023-11,101.84925693849134,118.2,2023-11
2023-10-03,115.14831397811183,127.26,2023-11,100.38441990976514,116.5,2023-11
2023-10-04,114.05347302326729,126.05,2023-11,99.47966762731662,115.45,2023-11
2023-10-05,113.01292170254729,124.9,2023-11,98.87649943901759,114.75,2023-11
2023-10-06,112.75957007663285,124.62,2023-11,99.00574976508167,114.9,2023-11
2023-10-09,110.72370879696327,122.37,2023-11,96.93774454805647,112.5,2023-11
2023-10-10,109.28503349266342,120.78,2023-11,95.559074403373,110.9,2023-11
2023-10-11,111.36613613410344,123.08,2023-11,96.98082799007783,112.55,2023-11
2023-10-12,113.18483887727494,125.09,2023-11,99.00574976508167,114.9,2023-11
2023-10-13,112.90434243429824,124.78,2023-11,98.35949813476131,114.15,2023-11
2023-10-16,115.96265848997966,128.16,2023-11,101.03067154008552,117.25,2023-11
2023-10-17,116.4965065588708,128.75,2023-11,101.1599218661496,117.4,2023-11
2023-10-18,114.75923826688609,126.83,2023-11,99.82433516348748,115.85,2023-11
2023-10-19,115.63692068523252,127.8,2023-11,100.64292056189329,116.8,2023-11
2023-10-20,111.47471540235249,123.2,2023-11,97.06699487412055,112.65,2023-11
2023-10-23,111.42947404058205,123.15,2023-11,97.3254955262487,112.95,2023-11
2023-10-24,114.24348674270313,126.26,2023-11,99.99666893157291,116.05,2023-11
2023-10-25,115.2478449740068,127.37,2023-11,101.11683842412823,117.35,2023-11
2023-10-26,115.05783125457096,127.16,2023-11,100.2120861416797,116.3,2023-11
2023-10-27,117.4194303389877,129.77,2023-11,103.18484364115345,119.75,2023-11
2023-10-30,119.23813308215918,131.78,2023-11,104.95126476402913,121.8,2023-11
2023-10-31,118.77667119210075,131.27,2023-11,104.82201443796507,121.65,2023-11
2023-11-01,120.60079335817747,132.89,2023-12,106.84373882544782,121.55,2023-12
2023-11-02,121.66259581305796,134.06,2023-12,107.5908978382132,122.4,2023-12
2023-11-03,121.83502527154283,134.25,2023-12,107.9864526096772,122.85,2023-12
2023-11-06,122.5156678708252,135.0,2023-12,108.77756215260526,123.75,2023-12
2023-11-07,121.87132621017122,134.29,2023-12,107.50299677788786,122.3,2023-12
2023-11-08,123.4957932137918,136.08,2023-12,109.34891904471995,124.4,2023-12
2023-11-09,124.61204707661487,137.31,2023-12,110.00817699715998,125.15,2023-12
2023-11-10,126.41801877337741,139.3,2023-12,111.28274237187736,126.6,2023-12
2023-11-13,128.01526007302667,141.06,2023-12,112.60125827675743,128.1,2023-12
2023-11-14,127.52519740154338,140.52,2023-12,112.9089119878961,128.45,2023-12
2023-11-15,129.21319104776364,142.38,2023-12,114.00767524196283,129.7,2023-12
2023-11-16,129.893833647046,143.13,2023-12,114.8866858452162,130.7,2023-12
2023-11-17,127.8791315531702,140.91,2023-12,112.82101092757077,128.35,2023-12
2023-11-20,130.3657458492151,143.65,2023-12,114.8866858452162,130.7,2023-12
2023-11-21,132.98848866511648,146.54,2023-12,117.39186606448834,133.55,2023-12
2023-11-22,134.3134729250528,148.0,2023-12,118.31482719790438,134.6,2023-12
2023-11-23,132.59825357486127,146.11,2023-12,116.95236076286166,133.05,2023-12
2023-11-24,133.10646671565874,146.67,2023-12,117.65556924546433,133.85,2023-12
2023-11-27,131.8722348022934,145.31,2023-12,116.6007565215603,132.65,2023-12
2023-11-28,128.24214093945415,141.31,2023-12,113.2165656990348,128.8,2023-12
2023-11-29,129.3493195676201,142.53,2023-12,114.0516257721255,129.75,2023-12
2023-11-30,130.21146686004442,143.48,2023-12,115.01853743570422,130.85,2023-12
2023-12-01,131.44030628864323,144.4,2024-01,116.25958523847868,131.15,2024-01
2023-12-04,129.3467280028823,142.1,2024-01,114.17639785525013,128.8,2024-01
2023-12-05,129.4650606885992,142.23,2024-01,114.17639785525013,128.8,2024-01
2023-12-06,131.81350937436585,144.81,2024-01,116.8801091398659,131.85,2024-01
2023-12-07,133.63401223154926,146.81,2024-01,118.5643883007741,133.75,2024-01
2023-12-08,134.762724003003,148.05,2024-01,119.84975923936192,135.2,2024-01
2023-12-11,133.85247257441128,147.05,2024-01,119.58382042448169,134.9,2024-01
2023-12-12,134.79003154586076,148.08,2024-01,120.16002119005555,135.55,2024-01
2023-12-13,132.20491748866027,145.24,2024-01,118.25412635008048,133.4,2024-01
2023-12-14,132.45068537438001,145.51,2024-01,119.18491220216131,134.45,2024-01
2023-12-15,132.2777376029476,145.32,2024-01,118.8746502514677,134.1,2024-01
2023-12-18,131.1035132600643,144.03,2024-01,117.41198676962637,132.45,2024-01
2023-12-19,131.08530823149246,144.01,2024-01,117.36766363381301,132.4,2024-01
2023-12-20,132.36876274580678,145.42,2024-01,118.78600397984096,134.0,2024-01
2023-12-21,135.41810503158902,148.77,2024-01,121.75565407933698,137.35,2024-01
2023-12-22,136.46489417446946,149.92,2024-01,122.55347052397771,138.25,2024-01
2023-12-26,137.77565623164156,151.36,2024-01,124.32639595651264,140.25,2024-01
2023-12-27,138.65860011737553,152.33,2024-01,125.12421240115337,141.15,2024-01
2023-12-28,136.11899863160463,149.54,2024-01,122.95237874629807,138.7,2024-01
2023-12-29,137.55719588877955,151.12,2024-01,124.0604571416324,139.95,2024-01
2024-01-02,140.4300232588545,153.49,2024-02,126.8342574816184,141.75,2024-02
2024-01-03,141.07046248148268,154.19,2024-02,127.55007692419544,142.55,2024-02
2024-01-04,139.80788229972998,152.81,2024-02,126.11843803904135,140.95,2024-02
2024-01-05,137.43825717600575,150.22,2024-02,124.0604571416324,138.65,2024-02
2024-01-08,136.90760753439955,149.64,2024-02,123.34463769905534,137.85,2024-02
2024-01-09,136.63313358184462,149.34,2024-02,122.94198926260577,137.4,2024-02
2024-01-10,132.39708558074685,144.71,2024-02,118.37864031617718,132.3,2024-02
2024-01-11,134.43734196140517,146.94,2024-02,120.21292763778082,134.35,2024-02
2024-01-12,130.27448701432203,142.39,2024-02,115.96274969747967,129.6,2024-02
2024-01-15,128.35316934643754,140.29,2024-02,114.08372366071497,127.5,2024-02
2024-01-16,130.2653378825702,142.38,2024-02,115.73905612167435,129.35,2024-02
2024-01-17,126.90760652964823,138.71,2024-02,112.56260734523876,125.8,2024-02
2024-01-18,130.27448701432203,142.39,2024-02,115.4258851155469,129.0,2024-02
2024-01-19,130.68619794315444,142.84,2024-02,116.00748841264075,129.65,2024-02
2024-01-22,129.4693634201609,141.51,2024-02,115.2916689700637,128.85,2024-02
2024-01-23,132.47942776651334,144.8,2024-02,118.33390160101611,132.25,2024-02
2024-01-24,135.48034298111392,148.08,2024-02,120.92874708035787,135.15,2024-02
2024-01-25,135.52608863987305,148.13,2024-02,121.19717937132424,135.45,2024-02
2024-01-26,135.2424655555663,147.82,2024-02,121.33139551680743,135.6,2024-02
2024-01-29,136.76122142637024,149.48,2024-02,122.44986339583406,136.85,2024-02
2024-01-30,134.42819282965334,146.93,2024-02,120.03397277713657,134.15,2024-02
2024-01-31,134.51053501541983,147.02,2024-02,117.03647886134524,130.8,2024-02
2024-02-01,133.2150442068697,144.99,2024-03,118.4813736621026,131.2,2024-03
2024-02-02,128.79567485287944,140.18,2024-03,113.42424185945188,125.6,2024-03
2024-02-05,128.29034155876414,139.63,2024-03,113.51454778449921,125.7,2024-03
2024-02-06,127.35317799513213,138.61,2024-03,112.88240630916788,125.0,2024-03
2024-02-07,127.29805072668319,138.55,2024-03,112.88240630916788,125.0,2024-03
2024-02-08,130.4770565405722,142.01,2024-03,115.41097221049323,127.8,2024-03
2024-02-09,128.74973546250533,140.13,2024-03,114.68852481011456,127.0,2024-03
2024-02-12,130.0819777833548,141.58,2024-03,115.68188998563524,128.1,2024-03
2024-02-13,130.49543229672184,142.03,2024-03,115.63673702311158,128.05,2024-03
2024-02-14,131.02832922506164,142.61,2024-03,116.31403146096659,128.8,2024-03
2024-02-15,131.34990495768045,142.96,2024-03,116.90101997377424,129.45,2024-03
2024-02-16,133.0220987672984,144.78,2024-03,118.39106773705527,131.1,2024-03
2024-02-19,129.20912936624651,140.63,2024-03,114.9142896227329,127.25,2024-03
2024-02-20,122.89705712884259,133.76,2024-03,109.1347104197035,120.85,2024-03
2024-02-21,121.25242695344915,131.97,2024-03,107.46405080632782,119.0,2024-03
2024-02-22,121.72100873526514,132.48,2024-03,108.41226301932483,120.05,2024-03
2024-02-23,122.05177234595881,132.84,2024-03,108.3219570942775,119.95,2024-03
2024-02-26,117.75184540694129,128.16,2024-03,104.03242565452912,115.2,2024-03
2024-02-27,119.48835436308299,130.05,2024-03,106.01915600557048,117.4,2024-03
2024-02-28,118.40418475025378,128.87,2024-03,104.93548490500245,116.2,2024-03
2024-02-29,118.76251199517189,129.26,2024-03,105.38701453023913,116.7,2024-03
2024-03-01,116.90828914982238,126.73,2024-04,103.82776366251584,113.2,2024-04
2024-03-04,119.38981126623538,129.42,2024-04,106.02905900518401,115.6,2024-04
2024-03-05,118.19056265979044,128.12,2024-04,105.15771293204453,114.65,2024-04
2024-03-06,118.78096197373257,128.76,2024-04,105.61631612843374,115.15,2024-04
2024-03-07,119.90641066593476,129.98,2024-04,107.26728763543487,116.95,2024-04
2024-03-08,118.55033724172392,128.51,2024-04,105.34115421060021,114.85,2024-04
2024-03-11,111.18879579600798,120.53,2024-04,98.46210626476214,107.35,2024-04
2024-03-12,113.05224363063783,122.55,2024-04,100.11307777176329,109.15,2024-04
2024-03-13,109.48217277914401,118.68,2024-04,96.62769347920532,105.35,2024-04
2024-03-14,107.29585031970205,116.31,2024-04,94.05951557942578,102.55,2024-04
2024-03-15,103.92872923237583,112.66,2024-04,91.35375672072948,99.6,2024-04
2024-03-18,107.29585031970205,116.31,2024-04,95.38946484895447,104.0,2024-04
2024-03-19,109.74047247899368,118.96,2024-04,98.32452530584538,107.2,2024-04
2024-03-20,108.82719854023945,117.97,2024-04,96.53597283992748,105.25,2024-04
2024-03-21,112.8031689200685,122.28,2024-04,100.11307777176329,109.15,2024-04
2024-03-22,111.12422087104555,120.46,2024-04,99.10415073970702,108.05,2024-04
2024-03-25,111.55779536722181,120.93,2024-04,99.42517297717949,108.4,2024-04
2024-03-26,107.55415001955174,116.59,2024-04,95.4353251685934,104.05,2024-04
2024-03-27,104.71285332120523,113.51,2024-04,92.77542662953601,101.15,2024-04
2024-03-28,105.36782756010977,114.22,2024-04,93.32575046520306,101.75,2024-04
2024-04-01,104.92245456584372,113.08,2024-05,94.17483739228169,101.65,2024-05
2024-04-02,105.2935987277321,113.48,2024-05,93.89689886579191,101.35,2024-05
2024-04-03,103.48427093852627,111.53,2024-05,91.30280595188745,98.55,2024-05
2024-04-04,101.76772918979253,109.68,2024-05,90.79325198665622,98.0,2024-05
2024-04-05,102.35228124476673,110.31,2024-05,89.72782096844546,96.85,2024-05
2024-04-08,108.21635900260304,116.63,2024-05,96.44466869194808,104.1,2024-05
2024-04-09,110.86076115605773,119.48,2024-05,99.91890027307014,107.85,2024-05
2024-04-10,110.11847283228099,118.68,2024-05,98.76082307936278,106.6,2024-05
2024-04-11,111.53809925150401,120.21,2024-05,100.38213115055306,108.35,2024-05
2024-04-12,114.50725254661101,123.41,2024-05,102.97622406445754,111.15,2024-05
2024-04-15,115.82481432131475,124.83,2024-05,104.08797817041659,112.35,2024-05
2024-04-16,113.23608379214333,122.04,2024-05,101.8181468707502,109.9,2024-05
2024-04-17,118.80324622046895,128.04,2024-05,107.33059431279717,115.85,2024-05
2024-04-18,120.1300865992199,129.47,2024-05,107.97911754127328,116.55,2024-05
2024-04-19,119.77749964542595,129.09,2024-05,107.7938251902801,116.35,2024-05
2024-04-22,119.40635548353757,128.69,2024-05,107.65485592703523,116.2,2024-05
2024-04-23,116.21451569129754,125.25,2024-05,104.08797817041659,112.35,2024-05
2024-04-24,120.96516096346875,130.37,2024-05,109.13719473498064,117.8,2024-05
2024-04-25,120.9187679432327,130.32,2024-05,109.60042561246358,118.3,2024-05
2024-04-26,121.3270265213099,130.76,2024-05,109.18351782272893,117.85,2024-05
2024-04-29,120.55690238539154,129.93,2024-05,108.81293312074258,117.45,2024-05
2024-04-30,120.31565868016408,129.67,2024-05,107.93279445352499,116.5,2024-05
2024-05-01,119.78501858849202,128.67,2024-06,107.41905116534292,115.0,2024-06
2024-05-02,122.39167167038974,131.47,2024-06,109.5207282533605,117.25,2024-06
2024-05-03,122.10307793632249,131.16,2024-06,109.33391251220338,117.05,2024-06
2024-05-06,124.54216046295535,133.78,2024-06,111.8092210825352,119.7,2024-06
2024-05-07,123.57397503253621,132.74,2024-06,110.87514237674961,118.7,2024-06
2024-05-08,120.54839556247637,129.49,2024-06,107.51245903592147,115.1,2024-06
2024-05-09,121.77724630108528,130.81,2024-06,108.53994561228563,116.2,2024-06
2024-05-10,121.93550738105763,130.98,2024-06,108.16631412997138,115.8,2024-06
2024-05-13,122.57786117623957,131.67,2024-06,109.19380070633555,116.9,2024-06
2024-05-14,120.18532602606918,129.1,2024-06,107.55916297121077,115.15,2024-06
2024-05-15,118.98440371333774,127.81,2024-06,106.20474884782165,113.7,2024-06
2024-05-16,121.49796204231052,130.51,2024-06,108.86687315931059,116.55,2024-06
2024-05-17,122.07514951044502,131.13,2024-06,109.66084005922835,117.4,2024-06
2024-05-20,122.99678756440171,132.12,2024-06,110.50151089443537,118.3,2024-06
2024-05-21,125.14727635696732,134.43,2024-06,112.97681946476719,120.95,2024-06
2024-05-22,126.39474604616123,135.77,2024-06,113.58397062352782,121.6,2024-06
2024-05-23,123.88118771718842,133.07,2024-06,111.66910927666736,119.55,2024-06
2024-05-24,124.50492256178539,133.74,2024-06,112.83670765889934,120.8,2024-06
2024-05-27,123.38778552668636,132.54,2024-06,111.38888566493168,119.25,2024-06
2024-05-28,122.11238741161498,131.17,2024-06,110.12787941212113,117.9,2024-06
2024-05-29,123.26676234788397,132.41,2024-06,110.64162270030322,118.45,2024-06
2024-05-30,121.56312836935798,130.58,2024-06,108.16631412997138,115.8,2024-06
2024-05-31,121.38624833880061,130.39,2024-06,107.6992747770786,115.3,2024-06
2024-06-03,115.92974339964293,124.29,2024-07,103.49044510711026,110.65,2024-07
2024-06-04,113.62588575866522,121.82,2024-07,100.6845586604647,107.65,2024-07
2024-06-05,113.09422630305498,121.25,2024-07,100.17014614524635,107.1,2024-07
2024-06-06,114.7918056174596,123.07,2024-07,101.76014846501216,108.8,2024-07
2024-06-07,114.53063956908967,122.79,2024-07,101.01191207924002,108.0,2024-07
2024-06-10,112.07754418618629,120.16,2024-07,98.58014382548053,105.4,2024-07
2024-06-11,110.6224762024109,118.6,2024-07,97.45778924682232,104.2,2024-07
2024-06-12,111.44328378300214,119.48,2024-07,97.78514266559762,104.55,2024-07
2024-06-13,113.1128810207957,121.27,2024-07,99.93632227469254,106.85,2024-07
2024-06-14,113.90570652477588,122.12,2024-07,100.54426433813242,107.5,2024-07
2024-06-17,111.94696116200132,120.02,2024-07,98.3930847290375,105.2,2024-07
2024-06-18,113.06624422644391,121.22,2024-07,99.51543930769573,106.4,2024-07
2024-06-19,113.99898011347942,122.22,2024-07,100.35720524168939,107.3,2024-07
2024-06-20,113.8590697304241,122.07,2024-07,99.79602795236028,106.7,2024-07
2024-06-21,112.39467438777835,120.5,2024-07,98.20602563259446,105.0,2024-07
2024-06-24,110.03485259357852,117.97,2024-07,95.96131647527801,102.6,2024-07
2024-06-25,110.9116243273919,118.91,2024-07,96.38219944227484,103.05,2024-07
2024-06-26,113.98965275460907,122.21,2024-07,99.70249840413875,106.6,2024-07
2024-06-27,113.19682725062889,121.36,2024-07,98.81396769603434,105.65,2024-07
2024-06-28,114.11090841992369,122.34,2024-07,99.84279272647103,106.75,2024-07
2024-07-01,117.34178764888337,125.3,2024-08,102.83994973139323,109.8,2024-08
2024-07-02,117.49162552616845,125.46,2024-08,103.02727204420087,110.0,2024-08
2024-07-03,120.35727492924575,128.52,2024-08,106.25858194013263,113.45,2024-08
2024-07-04,120.94726157105576,129.15,2024-08,106.72688772215173,113.95,2024-08
2024-07-05,117.8849499540418,125.88,2024-08,103.26142493521043,110.25,2024-08
2024-07-08,116.19927383458459,124.08,2024-08,101.85650758915314,108.75,2024-08
2024-07-09,117.11703083295573,125.06,2024-08,102.51213568397988,109.45,2024-08
2024-07-10,112.9683946056249,120.63,2024-08,98.62519769322138,105.3,2024-08
2024-07-11,115.3751655095166,123.2,2024-08,100.45159024309585,107.25,2024-08
2024-07-12,115.44071958082883,123.27,2024-08,100.96672660331686,107.8,2024-08
2024-07-15,116.18990896725425,124.07,2024-08,101.80967701095123,108.7,2024-08
2024-07-16,114.86946267367944,122.66,2024-08,100.35792908669204,107.15,2024-08
2024-07-17,112.73427292236696,120.38,2024-08,98.39104480221184,105.05,2024-08
2024-07-18,113.30552982951635,120.99,2024-08,98.39104480221184,105.05,2024-08
2024-07-19,112.43459716779678,120.06,2024-08,97.78224728558702,104.4,2024-08
2024-07-22,111.32954282281926,118.88,2024-08,96.93929687795264,103.5,2024-08
2024-07-23,108.66992050100899,116.04,2024-08,94.55093738965526,100.95,2024-08
2024-07-24,108.84785298028503,116.23,2024-08,94.50410681145335,100.9,2024-08
2024-07-25,107.85517704327133,115.17,2024-08,93.56749524741517,99.9,2024-08
2024-07-26,109.91544785594127,117.37,2024-08,95.90902415751064,102.4,2024-08
2024-07-29,109.62513696870141,117.06,2024-08,95.67487126650109,102.15,2024-08
2024-07-30,107.04043358553366,114.3,2024-08,92.91186715258843,99.2,2024-08
2024-07-31,108.73547457232121,116.11,2024-08,95.206565484482,101.65,2024-08
2024-08-01,110.36387113577443,117.25,2024-09,95.86283920027853,102.25,2024-09
2024-08-02,111.38985509771895,118.34,2024-09,96.89412646795878,103.35,2024-09
2024-08-05,111.38044240082037,118.33,2024-09,97.08163324390064,103.55,2024-09
2024-08-06,110.10031562261437,116.97,2024-09,96.42535952810411,102.85,2024-09
2024-08-07,108.76371266301693,115.55,2024-09,94.73779854462734,101.05,2024-09
2024-08-08,107.38004621892664,114.08,2024-09,93.70651127694708,99.95,2024-09
2024-08-09,108.91431581339411,115.71,2024-09,94.59716846267094,100.9,2024-09
2024-08-12,107.13531609956371,113.82,2024-09,92.81585409122322,99.0,2024-09
2024-08-13,106.15639562211207,112.78,2024-09,92.30021045738309,98.45,2024-09
2024-08-14,103.15374531146713,109.59,2024-09,90.19075922803711,96.2,2024-09
2024-08-15,100.72526951163516,107.01,2024-09,87.70629444680739,93.55,2024-09
2024-08-16,99.29453958305199,105.49,2024-09,86.53437709717073,92.3,2024-09
2024-08-19,101.29944402244814,107.62,2024-09,89.06571857238592,95.0,2024-09
2024-08-20,101.83596774566684,108.19,2024-09,89.53448551224058,95.5,2024-09
2024-08-21,104.67860220903603,111.21,2024-09,92.15958037542669,98.3,2024-09
2024-08-22,103.46436430912006,109.92,2024-09,91.26892318970283,97.35,2024-09
2024-08-23,102.59839619445128,109.0,2024-09,89.72199228818245,95.7,2024-09
2024-08-26,106.59879237634503,113.25,2024-09,93.98777144085987,100.25,2024-09
2024-08-27,107.70007791347814,114.42,2024-09,95.3471955664384,101.7,2024-09
2024-08-28,107.16355419025943,113.85,2024-09,94.5034150747,100.8,2024-09
2024-08-29,108.10482388011678,114.85,2024-09,95.53470234238027,101.9,2024-09
2024-08-30,107.25768115924518,113.95,2024-09,94.5034150747,100.8,2024-09
2024-09-02,103.2166347212032,109.32,2024-10,90.80382647663197,96.95,2024-10
2024-09-03,100.05366613067969,105.97,2024-10,87.52570999733118,93.45,2024-10
2024-09-04,98.88289566732173,104.73,2024-10,86.91691693688959,92.8,2024-10
2024-09-05,97.17394845871053,102.92,2024-10,85.65250058058785,91.45,2024-10
2024-09-06,97.68380011210833,103.46,2024-10,86.3549541118666,92.2,2024-10
2024-09-09,97.70268350667864,103.48,2024-10,86.49544481812234,92.35,2024-10
2024-09-10,96.5791215297464,102.29,2024-10,85.23102846182061,91.0,2024-10
2024-09-11,98.6657366297634,104.5,2024-10,86.96374717230817,92.85,2024-10
2024-09-12,100.66737645421411,106.62,2024-10,89.02427753072581,95.05,2024-10
2024-09-13,98.9395458510326,104.79,2024-10,87.01057740772677,92.9,2024-10
2024-09-16,97.46664107455001,103.23,2024-10,85.93348199309935,91.75,2024-10
2024-09-17,98.38248571120906,104.2,2024-10,86.6359355243781,92.5,2024-10
2024-09-18,97.06064809128878,102.8,2024-10,85.04370752014628,90.8,2024-10
2024-09-19,98.92066245646231,104.77,2024-10,86.82325646605243,92.7,2024-10
2024-09-20,98.04258460894386,103.84,2024-10,85.74616105142502,91.55,2024-10
2024-09-23,96.07871157363373,101.76,2024-10,84.06027257635604,89.75,2024-10
2024-09-24,101.22443659403764,107.21,2024-10,89.11793800156299,95.15,2024-10
2024-09-25,102.90505871079343,108.99,2024-10,90.28869388702756,96.4,2024-10
2024-09-26,105.07664908637675,111.29,2024-10,93.941452249677,100.3,2024-10
2024-09-27,108.66449405473178,115.09,2024-10,96.32979425602473,102.85,2024-10
2024-09-30,116.36891903940995,123.25,2024-10,102.46455509585907,109.4,2024-10
2024-10-01,114.72952207456035,121.77,2024-11,101.52365009038745,107.9,2024-11
2024-10-02,114.75778753947155,121.8,2024-11,102.51160034613264,108.95,2024-11
2024-10-03,115.35136230260676,122.43,2024-11,102.32341934503832,108.75,2024-11
2024-10-04,115.17234769150248,122.24,2024-11,102.27637409476473,108.7,2024-11
2024-10-07,117.45242852767261,124.66,2024-11,105.14613436145316,111.75,2024-11
2024-10-08,112.95821960679183,119.89,2024-11,98.9361613253405,105.15,2024-11
2024-10-09,112.25158298401183,119.14,2024-11,98.9361613253405,105.15,2024-11
2024-10-10,111.75222643724729,118.61,2024-11,98.51275407287827,104.7,2024-11
2024-10-11,113.42931068864516,120.39,2024-11,99.68888532971779,105.95,2024-11
2024-10-14,114.73894389619741,121.78,2024-11,101.14728808819879,107.5,2024-11
2024-10-15,113.21260879099262,120.16,2024-11,100.11229258218002,106.4,2024-11
2024-10-16,111.97835015653689,118.85,2024-11,98.55039027309712,104.74,2024-11
2024-10-17,107.13553383508464,113.71,2024-11,94.41981729907673,100.35,2024-11
2024-10-18,109.0952727355945,115.79,2024-11,95.36072230454835,101.35,2024-11
2024-10-21,109.15180366541689,115.85,2024-11,96.01935580837848,102.05,2024-11
2024-10-22,108.04945053388012,114.68,2024-11,94.7491340509918,100.7,2024-11
2024-10-23,106.31583535265985,112.84,2024-11,92.96141454059573,98.8,2024-11
2024-10-24,106.89056647252092,113.45,2024-11,93.5259575438787,99.4,2024-11
2024-10-25,108.69013440520064,115.36,2024-11,95.54890330564267,101.55,2024-11
2024-10-28,110.8759970250001,117.68,2024-11,97.80707531877457,103.95,2024-11
2024-10-29,111.61089911269129,118.46,2024-11,97.99525631986889,104.15,2024-11
2024-10-30,111.78049190215849,118.64,2024-11,97.66593956795381,103.8,2024-11
2024-10-31,111.97835015653689,118.85,2024-11,97.94821106959529,104.1,2024-11
2024-11-01,110.49375287781908,116.85,2024-12,96.95740546629014,102.75,2024-12
2024-11-04,112.18638289622983,118.64,2024-12,98.37284204244037,104.25,2024-12
2024-11-05,113.6142439732132,120.15,2024-12,99.97700349541061,105.95,2024-12
2024-11-06,112.2903992660763,118.75,2024-12,97.3820364391352,103.2,2024-12
2024-11-07,113.64261207408043,120.18,2024-12,99.55237252256555,105.5,2024-12
2024-11-08,110.95709852531701,117.34,2024-12,96.57995571265008,102.35,2024-12
2024-11-11,109.15099610343738,115.43,2024-12,95.16451913649986,100.85,2024-12
2024-11-12,109.00915559910128,115.28,2024-12,94.97579425967984,100.65,2024-12
2024-11-13,108.7443866576739,115.0,2024-12,94.88143182126981,100.55,2024-12
2024-11-14,106.60732305901004,112.74,2024-12,92.89982061465952,98.45,2024-12
2024-11-15,105.17946198202668,111.23,2024-12,91.81465257294434,97.3,2024-12
2024-11-18,107.67585485834198,113.87,2024-12,93.56035768352962,99.15,2024-12
2024-11-19,109.47250124659918,115.77,2024-12,95.44760645172991,101.15,2024-12
2024-11-20,108.85785906114278,115.12,2024-12,95.4004252325249,101.1,2024-12
2024-11-21,109.71835812078176,116.03,2024-12,96.39123083583006,102.15,2024-12
2024-11-22,108.38505738002246,114.62,2024-12,94.55116328683476,100.2,2024-12
2024-11-25,110.36136840710539,116.71,2024-12,96.76868058947011,102.55,2024-12
2024-11-26,110.42756064246224,116.78,2024-12,96.95740546629014,102.75,2024-12
2024-11-27,111.66630104699749,118.09,2024-12,98.13693594641532,104.0,2024-12
2024-11-28,111.3826200383253,117.79,2024-12,98.27847960403035,104.15,2024-12
2024-11-29,112.2714871988315,118.73,2024-12,99.17492276892548,105.1,2024-12
2024-12-02,112.9101516276243,118.45,2025-01,99.36491304242915,104.6,2025-01
2024-12-03,113.52021914169505,119.09,2025-01,99.83988872618838,105.1,2025-01
2024-12-04,113.77759137419365,119.36,2025-01,99.83988872618838,105.1,2025-01
2024-12-05,112.28101950373886,117.79,2025-01,98.79494222191809,104.0,2025-01
2024-12-06,111.85206578290786,117.34,2025-01,97.41751273901635,102.55,2025-01
2024-12-09,113.75852676437894,119.34,2025-01,100.3148644099476,105.6,2025-01
2024-12-10,113.86338211835985,119.45,2025-01,100.17237170481984,105.45,2025-01
2024-12-11,113.11033003067877,118.66,2025-01,99.41241061080508,104.65,2025-01
2024-12-12,114.54017576678207,120.16,2025-01,100.40985954669945,105.7,2025-01
2024-12-13,112.47166560188596,117.99,2025-01,99.55490331593285,104.8,2025-01
2024-12-16,113.67273602021274,119.25,2025-01,99.50740574755693,104.75,2025-01
2024-12-17,113.09126542086406,118.64,2025-01,99.26991790567732,104.5,2025-01
2024-12-18,111.3087244031886,116.77,2025-01,97.2750200338886,102.4,2025-01
2024-12-19,110.48894618115604,115.91,2025-01,96.75254678175344,101.85,2025-01
2024-12-20,109.54524799532787,114.92,2025-01,95.23262459372393,100.25,2025-01
2024-12-23,110.23157394865744,115.64,2025-01,96.13507839286646,101.2,2025-01
2024-12-24,110.05999246032505,115.46,2025-01,96.18257596124238,101.25,2025-01
2024-12-26,109.76449100819704,115.15,2025-01,95.94508811936277,101.0,2025-01
2024-12-27,107.92475616107745,113.22,2025-01,93.90269267919811,98.85,2025-01
2024-12-30,109.50711877569843,114.88,2025-01,95.802595414235,100.85,2025-01
2024-12-31,109.85028175236323,115.24,2025-01,96.32506866637014,101.4,2025-01
2025-01-02,110.2240199525152,115.02,2025-02,96.373015440221,100.5,2025-02
2025-01-03,107.6653507360901,112.35,2025-02,94.26335739078333,98.3,2025-02
2025-01-06,106.08415065852404,110.7,2025-02,93.01674127066106,97.0,2025-02
2025-01-07,106.12248278161654,110.74,2025-02,92.77700740140678,96.75,2025-02
2025-01-08,105.98832035079275,110.6,2025-02,92.77700740140678,96.75,2025-02
2025-01-09,106.4866379509954,111.12,2025-02,93.40031546146791,97.4,2025-02
2025-01-10,106.5920512894998,111.23,2025-02,93.35236868761704,97.35,2025-02
2025-01-13,108.1157531824271,112.82,2025-02,94.83871867699361,98.9,2025-02
2025-01-14,109.62028901380816,114.39,2025-02,96.4689089879227,100.6,2025-02
2025-01-15,109.8406987215901,114.62,2025-02,96.61274930947528,100.75,2025-02
2025-01-16,111.86271821472006,116.73,2025-02,98.57856703736037,102.8,2025-02
2025-01-17,112.92643463053723,117.84,2025-02,99.72928960978093,104.0,2025-02
