date,price_65_m1,price_62_m1,Ukraine Concentrate fines,lump premium,IOCJ Import margin,rebar steel margin ,indian pellet premium,(IOCJ+SSF)/2-PBF,62 Index,65 Index,IOCJ Inventory,IOCJ Weekly shipment,Y
2024-05-15,118.98440371333774,106.20474884782163,975.0,0.1165,-2.18,96.0,4.15,-7.5,114.15,129.63,880.27,294.4,2.090506603581328
2024-05-16,121.49796204231052,108.8668731593106,995.0,0.1165,0.2,104.0,4.15,-10.0,116.9,132.2,880.27,294.4,0.4739345363896568
2024-05-17,122.07514951044502,109.66084005922836,1000.0,0.1165,-3.5,120.0,4.3,-10.5,118.0,133.59,880.27,294.4,0.7521402979256079
2024-05-20,122.99678756440171,110.50151089443536,1000.0,0.1165,-6.08,127.0,4.3,-4.0,118.5,133.92,880.27,270.9,1.7333016943572561
2024-05-21,125.14727635696732,112.9768194647672,1010.0,0.123,-3.76,137.0,4.3,-6.0,120.7,134.85,913.06,270.9,0.9918660146028685
2024-05-22,126.39474604616125,113.58397062352782,1015.0,0.123,-0.93,166.0,4.3,-7.0,120.7,134.85,913.06,270.9,-2.0086972056539
2024-05-23,123.88118771718842,111.66910927666736,1003.0,0.13,19.84,162.0,4.3,0.0,119.5,133.85,913.06,270.9,0.5022311070181725
2024-05-24,124.5049225617854,112.83670765889934,1003.0,0.13,11.3,172.0,4.3,2.0,120.55,135.0,913.06,270.9,-0.9013129965751947
2024-05-27,123.38778552668636,111.38888566493168,1001.0,0.13,25.62,153.0,4.3,4.0,119.0,133.63,913.06,332.6,-1.0390294833026508
2024-05-28,122.11238741161498,110.12787941212112,990.0,0.13,22.77,142.0,4.3,6.0,117.85,131.86,882.47,332.6,0.9408977524611114
2024-05-29,123.26676234788395,110.64162270030322,998.0,0.13,25.43,148.0,4.3,-1.5,118.75,132.38,882.47,332.6,-1.3917103593177758
2024-05-30,121.56312836935798,108.16631412997138,980.0,0.1485,25.25,144.0,4.3,10.5,115.15,130.9,882.47,332.6,-0.1456106323106856
2024-05-31,121.3862483388006,107.6992747770786,980.0,0.1485,18.74,145.0,4.3,5.5,115.26,130.52,882.47,332.6,-4.599324930941771
2024-06-03,115.92974339964292,103.49044510711026,962.0,0.1485,30.61,116.0,4.3,5.0,109.65,125.5,882.47,306.4,-2.0072999349081524
2024-06-04,113.62588575866522,100.6845586604647,955.0,0.1485,43.83,108.0,4.3,2.5,106.8,122.65,887.77,306.4,-0.4690015590746036
2024-06-05,113.09422630305498,100.17014614524636,936.0,0.177,42.97,108.0,4.3,4.0,106.35,121.37,887.77,306.4,1.489876936665265
2024-06-06,114.7918056174596,101.76014846501216,945.0,0.1615,42.17,109.0,4.3,3.0,109.1,123.28,887.77,306.4,-0.2277720011823739
2024-06-07,114.53063956908969,101.01191207924002,945.0,0.183,42.91,107.0,5.1,3.0,109.25,124.19,887.77,306.4,-2.1651391156597066
2024-06-10,112.07754418618627,98.58014382548052,945.0,0.183,42.91,107.0,5.1,3.0,108.5,122.22,887.77,234.3,-1.3067701452199436
2024-06-11,110.6224762024109,97.45778924682232,924.0,0.194,38.08,93.0,5.1,-0.5,103.8,118.94,859.51,234.3,0.739250678428393
2024-06-12,111.44328378300214,97.78514266559762,912.0,0.1995,41.3,110.0,5.35,1.0,105.15,119.48,859.51,234.3,1.4870471320791379
2024-06-13,113.1128810207957,99.93632227469254,924.0,0.207,36.62,120.0,5.35,1.0,106.6,121.18,859.51,234.3,0.6984703197976709
2024-06-14,113.90570652477588,100.54426433813242,935.0,0.207,31.18,112.0,5.35,-2.5,107.65,122.6,859.51,234.3,-1.7345772305310365
2024-06-17,111.94696116200132,98.3930847290375,916.0,0.207,36.64,114.0,5.35,1.5,107.65,122.6,859.51,300.6,0.9948680961772087
2024-06-18,113.06624422644391,99.51543930769571,921.0,0.218,34.46,104.0,5.35,-1.0,106.15,121.9,842.38,300.6,0.8215622943630522
2024-06-19,113.99898011347942,100.3572052416894,924.0,0.218,30.42,97.0,5.35,-3.0,107.35,122.72,842.38,300.6,-0.12280487850611709
2024-06-20,113.8590697304241,99.79602795236028,928.0,0.205,30.19,87.0,6.3,-4.0,106.7,122.19,842.38,300.6,-1.2944897750998443
2024-06-21,112.39467438777837,98.20602563259446,920.0,0.205,33.15,71.0,6.3,-6.0,105.1,120.65,842.38,300.6,-2.1219398076958775
2024-06-24,110.03485259357852,95.961316475278,908.0,0.205,32.73,60.0,6.3,-4.5,102.65,118.7,842.38,362.1,0.7936549595736342
2024-06-25,110.9116243273919,96.38219944227484,910.0,0.205,28.32,54.0,6.3,-6.5,103.75,119.16,792.51,362.1,2.7373972000421887
2024-06-26,113.98965275460908,99.70249840413877,931.0,0.205,28.28,52.0,6.3,-6.5,106.75,122.48,792.51,362.1,-0.6979541409632463
2024-06-27,113.19682725062889,98.81396769603434,920.0,0.205,32.1,23.0,6.3,-5.5,105.75,121.23,792.51,362.1,0.8042718774141894
2024-06-28,114.11090841992367,99.84279272647105,930.0,0.205,29.88,29.0,6.3,-2.0,106.7,123.0,792.51,362.1,2.79200818308073
2024-07-01,117.34178764888335,102.83994973139323,942.0,0.205,15.17,20.0,6.7,-3.0,110.05,125.43,792.51,424.8,0.1276120766574558
2024-07-02,117.49162552616843,103.02727204420088,945.0,0.205,16.79,13.0,6.8,-4.5,110.55,126.19,770.15,424.8,2.409755157906096
2024-07-03,120.35727492924576,106.25858194013264,967.0,0.2,10.22,27.0,6.8,-6.0,113.5,129.26,770.15,424.8,0.488998529419155
2024-07-04,120.94726157105576,106.72688772215172,968.0,0.21,-0.83,30.0,7.0,-6.0,114.0,130.55,770.15,424.8,-2.5645447345643464
2024-07-05,117.8849499540418,103.26142493521044,950.0,0.2005,17.03,15.0,7.0,-5.0,110.5,126.95,770.15,424.8,-1.4402553327922551
2024-07-08,116.1992738345846,101.85650758915314,940.0,0.2005,10.28,-1.0,7.0,-7.0,108.65,124.59,770.15,361.6,0.7867103270868163
2024-07-09,117.11703083295572,102.51213568397988,945.0,0.2005,18.48,-6.0,7.0,-4.0,109.6,125.45,837.78,361.6,-3.6065612561859464
2024-07-10,112.9683946056249,98.62519769322138,932.0,0.2005,31.73,-15.0,7.0,-5.0,105.5,121.01,837.78,361.6,2.1081041522127064
2024-07-11,115.3751655095166,100.45159024309584,941.0,0.2005,24.02,-4.0,7.0,1.5,108.15,124.4,837.78,361.6,0.05680204640088232
2024-07-12,115.44071958082884,100.96672660331686,941.0,0.2005,13.33,-1.0,7.05,2.5,108.0,124.12,837.78,361.6,0.6468850891351703
2024-07-15,116.18990896725424,101.80967701095123,945.0,0.2005,18.46,25.0,6.7,5.0,108.75,125.0,837.78,420.4,-1.1429622256942347
2024-07-16,114.86946267367944,100.35792908669204,945.0,0.2005,24.92,22.0,6.75,6.5,107.25,123.02,877.92,420.4,-1.8762894078212897
2024-07-17,112.73427292236696,98.39104480221184,920.0,0.2005,24.4,1.0,6.5,8.0,104.95,120.93,877.92,420.4,0.5054491433761733
2024-07-18,113.30552982951636,98.39104480221184,925.0,0.2005,24.99,-6.0,6.5,6.5,105.3,121.28,877.92,420.4,-0.7716279729689594
2024-07-19,112.43459716779678,97.78224728558702,920.0,0.185,27.66,-17.0,6.3,7.5,104.35,120.14,877.92,420.4,-0.9877036854248086
2024-07-22,111.32954282281926,96.93929687795264,915.0,0.185,29.82,-41.0,6.3,12.0,103.2,119.5,877.92,248.7,-2.4179621716245525
2024-07-23,108.669920501009,94.55093738965526,890.0,0.185,29.52,-70.0,6.3,14.0,100.4,116.16,844.25,248.7,0.16360274024133606
2024-07-24,108.84785298028504,94.50410681145335,894.0,0.174,25.5,-80.0,6.3,11.5,100.85,116.81,844.25,248.7,-0.9161688974800711
2024-07-25,107.85517704327133,93.56749524741517,885.0,0.174,22.53,-108.0,6.3,12.5,99.7,115.39,844.25,248.7,1.8922040431216764
2024-07-26,109.91544785594128,95.90902415751064,900.0,0.1775,22.37,-104.0,6.3,14.0,101.95,117.63,844.25,248.7,-0.26447142489579745
2024-07-29,109.6251369687014,95.67487126650109,895.0,0.1775,27.53,-120.0,6.3,16.5,101.45,117.08,844.25,406.1,-2.3860053062309805
2024-07-30,107.04043358553366,92.91186715258844,875.0,0.1705,22.65,-127.0,6.3,17.0,99.0,114.7,817.83,406.1,1.5711446838149667
2024-07-31,108.7354745723212,95.206565484482,890.0,0.1705,22.78,-115.0,6.45,17.5,100.95,116.42,817.83,406.1,1.4864732181872882
2024-08-01,110.36387113577445,95.86283920027851,900.0,0.1715,23.59,-130.0,6.6,15.5,102.3,117.85,817.83,406.1,0.9253429922159239
2024-08-02,111.38985509771896,96.89412646795878,910.0,0.1715,24.07,-109.0,6.6,13.0,103.55,118.87,817.83,406.1,-0.00845058520808119
2024-08-05,111.38044240082036,97.08163324390064,909.0,0.1725,35.3,-99.0,6.6,14.5,104.1,119.02,817.83,287.3,-1.1559839733851824
2024-08-06,110.10031562261436,96.42535952810412,902.0,0.1725,33.51,-120.0,6.8,11.5,102.3,117.6,862.7,287.3,-1.2214154942225934
2024-08-07,108.76371266301692,94.73779854462734,890.0,0.1725,31.39,-112.0,6.8,12.0,100.6,115.73,862.7,287.3,-1.2803380054403637
2024-08-08,107.38004621892664,93.70651127694708,864.0,0.1745,26.55,-118.0,6.8,4.0,99.3,113.98,862.7,287.3,1.4187104222260327
2024-08-09,108.91431581339413,94.59716846267094,873.0,0.1745,26.51,-107.0,6.8,7.0,99.3,113.98,862.7,287.3,-1.6468807713268363
2024-08-12,107.13531609956372,92.81585409122322,875.0,0.1745,25.16,-126.0,6.8,3.0,98.85,114.05,862.7,406.3,-0.9179234795941715
2024-08-13,106.15639562211209,92.30021045738307,870.0,0.1745,30.94,-157.0,6.8,4.5,98.25,113.06,894.11,406.3,-2.8692888903735394
2024-08-14,103.15374531146712,90.19075922803712,850.0,0.17,39.29,-162.0,6.8,11.0,95.25,110.11,894.11,406.3,-2.3823841436390873
2024-08-15,100.72526951163516,87.70629444680739,832.0,0.17,24.52,-142.0,6.8,9.5,92.75,107.32,894.11,406.3,-1.4306126345192338
2024-08-16,99.294539583052,86.53437709717073,820.0,0.166,29.96,-114.0,6.8,14.0,91.9,105.99,894.11,406.3,1.9990342367556115
2024-08-19,101.29944402244814,89.06571857238592,828.0,0.166,22.77,-85.0,6.8,13.5,94.45,108.38,894.11,388.5,0.5282436638208403
2024-08-20,101.83596774566684,89.53448551224058,828.0,0.1585,18.89,-80.0,6.8,13.0,95.1,109.2,968.24,388.5,2.7531365131268677
2024-08-21,104.67860220903604,92.15958037542669,850.0,0.1585,29.11,-50.0,6.8,16.5,97.9,112.31,968.24,388.5,-1.166747735671145
2024-08-22,103.46436430912006,91.26892318970285,839.0,0.144,34.24,-47.0,6.8,16.0,97.0,110.85,968.24,388.5,-0.8404946244895576
2024-08-23,102.59839619445128,89.72199228818245,839.0,0.147,22.83,-41.0,7.2,16.5,96.0,109.66,968.24,388.5,3.824988213399985
2024-08-26,106.59879237634505,93.98777144085987,860.0,0.147,21.76,-5.0,7.35,12.5,100.1,113.74,968.24,363.5,1.027812447723921
2024-08-27,107.70007791347814,95.3471955664384,868.0,0.1485,15.16,5.0,7.35,11.0,101.1,114.81,1003.28,363.5,-0.4994096330634054
2024-08-28,107.16355419025945,94.5034150747,860.0,0.152,17.35,13.0,7.35,10.0,100.45,114.14,1003.28,363.5,0.8745136625358412
2024-08-29,108.10482388011678,95.53470234238029,865.0,0.152,15.8,22.0,7.35,11.0,101.25,114.8,1003.28,363.5,-0.7867173443413887
2024-08-30,107.25768115924518,94.5034150747,858.0,0.152,20.43,27.0,7.35,9.5,100.25,113.65,1003.28,363.5,-3.8404145227183597
2024-09-02,103.2166347212032,90.80382647663195,835.0,0.152,21.12,38.0,7.35,9.5,96.15,109.4,1003.28,386.3,-3.1123325873122782
2024-09-03,100.05366613067967,87.52570999733118,815.0,0.152,28.28,45.0,7.35,9.5,93.3,106.0,1096.96,386.3,-1.1770425401690194
2024-09-04,98.88289566732172,86.91691693688959,810.0,0.149,26.3,45.0,7.35,5.5,92.25,104.77,1096.96,386.3,-1.7433622371510682
2024-09-05,97.17394845871053,85.65250058058785,800.0,0.149,34.89,52.0,7.15,5.5,90.5,103.34,1096.96,386.3,0.5233077161825359
2024-09-06,97.68380011210832,86.3549541118666,803.0,0.1455,33.38,30.0,7.15,4.5,91.75,103.86,1096.96,386.3,0.019329274245962823
2024-09-09,97.70268350667864,86.49544481812234,800.0,0.131,32.69,38.0,7.15,5.5,91.45,103.99,1096.96,345.8,-1.1566440848912407
2024-09-10,96.5791215297464,85.23102846182061,790.0,0.131,31.5,57.0,7.15,3.5,90.25,102.48,1156.87,345.8,2.1375154935949623
2024-09-11,98.6657366297634,86.96374717230817,813.0,0.125,27.69,102.0,7.15,4.0,92.3,104.53,1156.87,345.8,2.008403998974948
2024-09-12,100.66737645421412,89.02427753072581,820.0,0.113,16.61,126.0,7.1,4.0,94.6,107.3,1156.87,345.8,-1.7312763907764768
2024-09-13,98.9395458510326,87.01057740772677,811.0,0.113,20.54,127.0,7.1,4.5,92.65,105.15,1156.87,345.8,-1.4998839009351796
2024-09-16,97.46664107455,85.93348199309935,811.0,0.113,20.54,127.0,7.1,4.5,90.95,104.66,1156.87,400.0,0.9352620841767887
2024-09-17,98.38248571120906,86.6359355243781,811.0,0.113,20.54,127.0,7.1,4.5,91.55,104.24,1160.74,400.0,-1.352677629820185
2024-09-18,97.06064809128878,85.04370752014628,790.0,0.1055,26.08,142.0,7.1,5.5,90.4,102.48,1160.74,400.0,1.898211834380897
2024-09-19,98.92066245646232,86.82325646605243,803.0,0.108,23.48,168.0,7.1,2.0,92.6,104.32,1160.74,400.0,-0.8916218409093697
2024-09-20,98.04258460894386,85.74616105142502,800.0,0.108,23.74,149.0,7.1,8.5,91.35,104.2,1160.74,400.0,-2.0234153363967877
2024-09-23,96.07871157363373,84.06027257635604,778.0,0.108,28.46,138.0,7.1,17.0,89.35,102.38,1160.74,383.2,5.217242827633614
2024-09-24,101.22443659403764,89.11793800156299,808.0,0.108,16.4,163.0,7.1,12.0,94.6,107.19,1106.94,383.2,1.6466607033072047
2024-09-25,102.90505871079344,90.28869388702756,820.0,0.1145,9.85,172.0,7.1,13.0,96.35,109.5,1106.94,383.2,2.0883272084113536
2024-09-26,105.07664908637676,93.941452249677,838.0,0.1145,5.03,201.0,7.1,14.0,98.05,111.79,1106.94,383.2,3.3575023995065845
2024-09-27,108.66449405473178,96.32979425602473,855.0,0.1145,1.19,231.0,7.1,12.0,101.8,114.73,1106.94,383.2,6.8500381942399855
2024-09-30,116.36891903940996,102.46455509585908,930.0,0.126,-19.08,500.0,7.1,8.0,108.3,126.3,1106.94,313.8,-1.418810493100699
2024-10-01,114.72952207456036,101.52365009038743,930.0,0.126,-19.08,500.0,7.1,8.0,108.0,123.11,1106.94,313.8,0.024633575688066695
2024-10-02,114.75778753947156,102.51160034613264,930.0,0.126,-19.08,500.0,7.1,8.0,108.0,123.14,1106.94,313.8,0.5159082810027423
2024-10-03,115.35136230260676,102.32341934503832,930.0,0.126,-19.08,500.0,7.1,8.0,108.1,123.67,1106.94,313.8,-0.15531126676137835
2024-10-04,115.17234769150248,102.27637409476472,930.0,0.126,-19.08,500.0,7.1,8.0,108.1,123.49,1106.94,313.8,1.9603705962494073
2024-10-07,117.4524285276726,105.14613436145316,930.0,0.126,-19.08,500.0,7.1,8.0,109.1,125.05,1106.94,301.1,-3.901537566114207
2024-10-08,112.95821960679184,98.9361613253405,900.0,0.132,-0.23,468.0,7.1,9.0,104.65,119.39,1068.47,301.1,-0.627538351902083
2024-10-09,112.25158298401185,98.9361613253405,900.0,0.132,-3.21,446.0,7.1,12.0,104.75,119.33,1068.47,301.1,-0.4458472159357336
2024-10-10,111.75222643724727,98.51275407287828,900.0,0.132,-3.43,424.0,7.1,9.5,104.25,118.92,1068.47,301.1,1.4895672905750774
2024-10-11,113.42931068864516,99.6888853297178,910.0,0.132,-4.06,392.0,7.1,15.5,106.15,120.72,1068.47,301.1,1.1479665233492817
2024-10-14,114.7389438961974,101.1472880881988,920.0,0.132,6.59,408.0,7.1,14.0,107.5,122.02,1068.47,437.1,-1.3391950164603297
2024-10-15,113.21260879099262,100.11229258218002,912.0,0.145,11.12,382.0,7.1,14.0,105.25,120.18,1073.66,437.1,-1.0961994209621775
2024-10-16,111.97835015653688,98.55039027309712,901.0,0.145,-1.16,350.0,7.1,12.0,104.4,119.6,1073.66,437.1,-4.421084616957133
2024-10-17,107.13553383508464,94.41981729907673,870.0,0.1385,7.83,282.0,7.1,19.5,99.75,114.05,1073.66,437.1,1.8126857987550267
2024-10-18,109.0952727355945,95.36072230454836,880.0,0.1385,9.59,278.0,7.1,14.0,101.15,115.77,1073.66,437.1,0.05180452542033208
2024-10-21,109.15180366541688,96.01935580837848,888.0,0.138,14.94,247.0,7.1,16.5,101.3,116.55,1073.66,322.1,-1.0150609863215836
2024-10-22,108.04945053388012,94.7491340509918,880.0,0.137,13.5,227.0,7.1,17.0,100.0,115.06,1130.43,322.1,-1.617475488137364
2024-10-23,106.31583535265985,92.96141454059573,865.0,0.137,17.94,202.0,7.1,20.0,98.25,113.22,1130.43,322.1,0.5391325092055298
2024-10-24,106.89056647252092,93.5259575438787,865.0,0.137,21.38,202.0,7.1,17.0,99.25,113.71,1130.43,322.1,1.6695462310788112
2024-10-25,108.69013440520064,95.54890330564268,880.0,0.137,16.03,193.0,7.1,13.5,101.2,115.6,1130.43,322.1,1.9911402756543124
2024-10-28,110.8759970250001,97.80707531877457,890.0,0.137,-2.82,228.0,7.1,13.0,103.55,118.55,1130.43,372.6,0.660627455563683
2024-10-29,111.61089911269129,97.99525631986889,885.0,0.137,-8.64,213.0,7.1,12.0,103.3,118.59,1250.48,372.6,0.15183469808574868
2024-10-30,111.78049190215847,97.6659395679538,889.0,0.134,-5.47,203.0,7.1,12.5,103.85,119.68,1250.48,372.6,0.17684959765263253
2024-10-31,111.97835015653688,97.94821106959527,890.0,0.134,-6.34,192.0,7.1,10.0,103.85,119.68,1250.48,372.6,-1.334656611876307
2024-11-01,110.49375287781908,96.95740546629014,880.0,0.134,-8.37,181.0,7.1,10.5,102.2,118.1,1250.48,372.6,1.5202636844809923
2024-11-04,112.18638289622984,98.37284204244035,890.0,0.134,-12.46,158.0,7.1,9.0,104.1,119.82,1250.48,367.0,1.2647264352801093
2024-11-05,113.6142439732132,99.9770034954106,896.0,0.131,-16.27,169.0,7.0,5.0,105.5,121.4,1228.45,367.0,-1.1720519267727283
2024-11-06,112.2903992660763,97.3820364391352,885.0,0.131,-11.81,149.0,7.0,8.0,104.5,120.35,1228.45,367.0,1.1970175991031475
2024-11-07,113.64261207408045,99.55237252256556,900.0,0.131,-14.04,149.0,7.0,7.5,105.85,121.86,1228.45,367.0,-2.391491540806828
2024-11-08,110.957098525317,96.57995571265008,878.0,0.131,-6.77,142.0,7.0,10.5,102.8,118.77,1228.45,367.0,-1.6411417870892862
2024-11-11,109.15099610343738,95.16451913649986,870.0,0.131,-11.93,146.0,7.0,7.0,101.15,116.74,1228.45,333.5,-0.13003339355542975
2024-11-12,109.00915559910128,94.97579425967984,875.0,0.131,-6.89,107.0,7.0,8.0,101.15,116.19,1248.56,333.5,-0.2431823328016511
2024-11-13,108.7443866576739,94.8814318212698,867.0,0.131,-11.29,114.0,7.0,7.0,100.95,115.93,1248.56,333.5,-1.9847845709821166
2024-11-14,106.60732305901004,92.89982061465952,859.0,0.1295,5.47,97.0,7.0,10.0,98.7,114.1,1248.56,333.5,-1.3484153049490946
2024-11-15,105.17946198202668,91.81465257294434,845.0,0.1295,-2.49,65.0,7.0,8.5,96.8,111.99,1248.56,333.5,2.3457317218575677
2024-11-18,107.67585485834198,93.56035768352962,863.0,0.1295,4.18,53.0,7.0,10.5,99.9,114.72,1248.56,401.4,1.6548017395123256
2024-11-19,109.47250124659918,95.44760645172992,873.0,0.1295,0.56,67.0,7.0,6.5,101.85,116.36,1369.72,401.4,-0.5630401638524521
2024-11-20,108.85785906114278,95.4004252325249,872.0,0.1295,-1.24,59.0,7.0,5.5,101.6,116.34,1369.72,401.4,0.7873715780341729
2024-11-21,109.71835812078176,96.39123083583006,878.0,0.134,-6.45,64.0,7.0,6.0,102.4,117.38,1369.72,401.4,-1.2226469235862536
2024-11-22,108.38505738002246,94.55116328683476,870.0,0.134,-3.58,47.0,7.0,7.0,101.2,115.88,1369.72,401.4,1.8069916300670859
2024-11-25,110.3613684071054,96.76868058947012,880.0,0.134,-8.5,37.0,7.0,3.5,102.95,117.27,1369.72,325.6,0.05995974311292133
2024-11-26,110.42756064246224,96.95740546629014,882.0,0.134,-8.15,30.0,7.0,3.0,103.35,117.43,1477.19,325.6,1.1155222757798593
2024-11-27,111.66630104699748,98.13693594641532,888.0,0.134,-10.76,27.0,7.0,5.0,104.4,118.9,1477.19,325.6,-0.25436676424969445
2024-11-28,111.3826200383253,98.27847960403037,883.0,0.138,-13.18,16.0,7.15,6.5,104.4,118.88,1477.19,325.6,0.7948629707007594
2024-11-29,112.2714871988315,99.17492276892548,895.0,0.138,-3.2,31.0,7.35,7.5,105.45,119.88,1477.19,325.6,0.5672453088369689
2024-12-02,112.9101516276243,99.36491304242917,902.0,0.138,-0.53,46.0,7.35,9.0,105.8,120.13,1477.19,376.0,0.538857917511
2024-12-03,113.52021914169504,99.83988872618838,905.0,0.1345,-2.4,48.0,7.55,8.0,106.35,120.7,1502.97,376.0,0.22646266755462857
2024-12-04,113.77759137419363,99.83988872618838,905.0,0.1345,-2.37,43.0,7.55,9.5,106.45,120.98,1502.97,376.0,-1.3240758484757416
2024-12-05,112.28101950373886,98.79494222191808,893.0,0.1345,0.27,35.0,7.55,9.0,104.35,119.2,1502.97,376.0,-0.3827674472979419
2024-12-06,111.85206578290786,97.41751273901636,890.0,0.1345,7.13,46.0,7.9,9.5,103.4,118.81,1502.97,376.0,1.6900858596222164
2024-12-09,113.75852676437894,100.3148644099476,900.0,0.1345,-2.83,38.0,8.1,3.5,106.1,120.51,1502.97,195.1,0.09213116778826311
2024-12-10,113.86338211835984,100.17237170481984,910.0,0.1345,1.09,66.0,8.1,8.0,105.8,120.62,1542.08,195.1,-0.6635612941321425
2024-12-11,113.11033003067875,99.41241061080508,900.0,0.1375,5.6,85.0,8.1,8.5,105.1,120.0,1542.08,195.1,1.2561927185327675
2024-12-12,114.54017576678208,100.40985954669944,908.0,0.1375,2.51,105.0,8.1,6.0,107.1,121.08,1542.08,195.1,-1.8224312903996902
2024-12-13,112.47166560188596,99.55490331593283,900.0,0.1375,9.05,84.0,8.45,6.5,104.6,118.93,1542.08,195.1,1.0622254656622707
2024-12-16,113.67273602021274,99.50740574755692,900.0,0.1375,1.0,84.0,8.45,3.5,106.0,119.98,1542.08,357.1,-0.512843193877389
2024-12-17,113.09126542086406,99.26991790567732,898.0,0.1375,1.63,82.0,8.45,5.5,105.35,119.57,1487.71,357.1,-1.5887509742053187
2024-12-18,111.3087244031886,97.2750200338886,885.0,0.1325,8.46,87.0,8.45,8.0,103.4,117.58,1487.71,357.1,-0.7392160186969982
2024-12-19,110.48894618115604,96.75254678175344,884.0,0.1325,10.44,80.0,8.45,5.0,102.05,116.63,1487.71,357.1,-0.8577793789564574
2024-12-20,109.54524799532788,95.23262459372393,875.0,0.1325,15.02,82.0,8.45,8.5,100.9,115.44,1487.71,357.1,0.6245683037056163
2024-12-23,110.23157394865744,96.13507839286646,885.0,0.137,14.16,90.0,8.45,7.0,101.55,116.25,1487.71,329.1,-0.1557767515357857
2024-12-24,110.05999246032503,96.18257596124238,880.0,0.137,19.83,96.0,8.45,6.5,100.6,115.75,1454.88,329.1,-0.268852336609307
2024-12-26,109.76449100819704,95.94508811936277,878.0,0.137,16.07,98.0,8.45,5.5,100.9,115.46,1454.88,329.1,-1.69027976581805
2024-12-27,107.92475616107744,93.90269267919813,863.0,0.137,19.57,98.0,8.45,3.5,99.4,113.29,1454.88,329.1,1.455527669140027
2024-12-30,109.50711877569844,95.802595414235,877.0,0.134,21.29,115.0,8.45,6.5,100.7,114.75,1454.88,300.9,0.31288049164137455
2024-12-31,109.85028175236324,96.32506866637014,878.0,0.134,18.47,106.0,8.45,0.0,100.0,114.96,1410.71,300.9,0.33964761586896514
2025-01-02,110.2240199525152,96.373015440221,880.0,0.134,16.66,109.0,8.45,-1.0,101.05,115.46,1410.71,300.9,-2.348702765426988
2025-01-03,107.6653507360901,94.26335739078333,860.0,0.134,23.86,103.0,8.45,-2.0,98.8,112.95,1410.71,300.9,-1.4795158916746936
2025-01-06,106.08415065852404,93.01674127066106,855.0,0.141,28.45,98.0,8.45,0.5,97.05,111.8,1410.71,331.9,0.03612716802299429
2025-01-07,106.12248278161654,92.77700740140678,855.0,0.1385,28.04,99.0,8.45,0.5,97.25,111.6,1449.89,331.9,-0.1265022306586634
2025-01-08,105.98832035079276,92.77700740140678,845.0,0.1385,23.32,94.0,8.45,-0.5,97.1,111.5,1449.89,331.9,0.4690609357853831
2025-01-09,106.4866379509954,93.40031546146793,857.0,0.1385,25.6,90.0,8.45,-0.5,97.5,111.77,1449.89,331.9,0.09894311578496297
2025-01-10,106.5920512894998,93.35236868761704,856.0,0.1385,25.55,76.0,8.45,-2.5,97.6,111.77,1449.89,331.9,1.4193498707891883
2025-01-13,108.1157531824271,94.8387186769936,870.0,0.1415,30.91,77.0,8.45,0.5,99.2,113.54,1449.89,288.8,1.3820034225752003
2025-01-14,109.62028901380816,96.4689089879227,877.0,0.1415,29.03,79.0,8.45,-2.0,100.7,114.9,1544.6,288.8,0.20086465860093605
2025-01-15,109.8406987215901,96.61274930947528,877.0,0.1415,23.48,83.0,8.45,-3.0,100.9,115.05,1544.6,288.8,1.8241266540980627
2025-01-16,111.86271821472006,98.57856703736036,887.0,0.1415,17.56,83.0,8.45,-2.0,103.05,117.01,1544.6,288.8,0.946419648980301
2025-01-17,112.92643463053724,99.72928960978092,895.0,0.1415,9.12,90.0,8.45,-2.5,104.15,117.01,1544.6,288.8,-0.15286627180649712
2025-01-20,112.75394007662094,99.7772363836318,890.0,0.1415,6.9,92.0,8.45,-4.5,104.15,118.0,1544.6,162.0,0.7029459392338513
2025-01-21,113.54933163079052,100.2087573482895,892.0,0.1415,9.44,105.0,8.45,-6.0,104.9,118.95,1594.12,162.0,-1.1288046869115833
2025-01-22,112.27478853796454,99.63339606207924,890.0,0.1415,13.84,114.0,8.45,-7.5,103.75,117.82,1594.12,162.0,0.07678853668561784
2025-01-23,112.3610358149227,99.58544928822836,890.0,0.144,13.57,110.0,8.45,-6.5,103.95,118.26,1594.12,162.0,1.2206644742024981
2025-01-24,113.74099224625309,100.44849121754378,895.0,0.144,6.92,111.0,8.45,-6.0,105.25,119.31,1594.12,162.0,-0.5576222627435957
2025-01-27,113.10851221522668,99.68134283593008,895.0,0.144,11.12,111.0,8.45,-5.5,104.75,119.31,1594.12,272.9,-0.11868431369417662
2025-01-28,112.97434978440288,99.82518315748264,895.0,0.144,11.12,111.0,8.45,-5.5,104.75,119.21,1601.02,272.9,0.8446709566417052
2025-01-29,113.93265286171564,100.68822508679806,895.0,0.144,11.12,111.0,8.45,-5.5,104.75,119.21,1601.02,272.9,0.48665979586790514
2025-01-30,114.48846864655704,101.5033202422626,895.0,0.144,11.12,111.0,8.45,-5.5,104.75,119.21,1601.02,272.9,0.41764176977042555
2025-01-31,114.96762018521343,101.35947992071004,895.0,0.144,11.12,111.0,8.45,-5.5,106.0,119.72,1601.02,272.9,-1.2048846104750646
2025-02-03,113.59070480108566,100.73261348923089,895.0,0.144,11.12,111.0,8.45,-5.5,105.0,119.07,1601.02,175.5,0.659008806099954
